3.86887590617724,0.0149174573908658
-1.12071005161013,3.22891912185355
1.14435905086284,0.589574669776464
3.54079086490613,-5.22571703449075
0.347818077033414,-0.592982629928446
1.78527734078765,0.455457746149072
-0.0750427331650191,0.216296118885502
-2.94840774570284,-1.89841565092268
0.262620122172371,-0.49232532208453
0.259577307077472,-0.289100267174711
-3.62309884597448,3.2495224884696
-5.61132543900584,-1.07644716622844
-0.615464969801551,-4.04630508060774
-2.09170156641935,-5.54603833827604
-2.38676953661039,-1.53754103567454
